customer_id,region,loyalty_status
5997,West,Bronze
5998,Central,Gold
5999,South,Platinum
6000,North,Platinum
6001,East,Platinum
6002,Central,Silver
6003,South,Bronze
6004,North,Gold
6005,South,Silver
6006,Central,Bronze
6007,Central,Bronze
6008,Central,Silver
6009,West,Gold
6010,Central,Gold
6011,Central,Gold
6012,South,Gold
6013,West,Bronze
6014,East,Silver
6015,South,Gold
6016,North,Bronze
6017,East,Platinum
6018,Central,Bronze
6019,West,Bronze
6020,South,Gold
6021,East,Platinum
6022,East,Gold
6023,Central,Gold
6024,North,Silver
6025,North,Bronze
6026,Central,Platinum
6027,East,Silver
6028,Central,Silver
6029,South,Silver
6030,East,Bronze
6031,Central,Gold
6032,South,Gold
6033,East,Silver
6034,Central,Bronze
6035,South,Silver
6036,West,Platinum
6037,East,Platinum
6038,North,Platinum
6039,North,Platinum
6040,Central,Gold
6041,West,Gold
6042,West,Silver
6043,East,Gold
6044,West,Silver
6045,East,Bronze
6046,East,Platinum
6047,West,Gold
6048,East,Bronze
6049,South,Silver
6050,West,Silver
6051,Central,Bronze
6052,South,Bronze
6053,East,Bronze
6054,North,Silver
6055,East,Silver
6056,East,Platinum
6057,West,Platinum
6058,South,Silver
6059,East,Bronze
6060,East,Gold
6061,East,Bronze
6062,North,Platinum
6063,Central,Platinum
6064,South,Silver
6065,North,Bronze
6066,Central,Silver
6067,West,Bronze
6068,West,Silver
6069,North,Gold
6070,North,Platinum
6071,North,Platinum
6072,South,Platinum
6073,West,Silver
6074,South,Silver
6075,North,Bronze
6076,North,Bronze
6077,South,Platinum
6078,North,Bronze
6079,North,Bronze
6080,South,Gold
6081,East,Bronze
6082,Central,Platinum
6083,West,Platinum
6084,Central,Gold
6085,Central,Gold
6086,West,Bronze
6087,East,Bronze
6088,South,Gold
6089,South,Gold
6090,South,Platinum
6091,West,Silver
6092,West,Bronze
6093,West,Platinum
6094,South,Silver
6095,East,Gold
6096,West,Gold
6097,West,Gold
6098,East,Bronze
6099,North,Gold
6100,East,Gold
6101,Central,Bronze
6102,West,Gold
6103,North,Platinum
6104,East,Silver
6105,South,Platinum
6106,Central,Silver
6107,East,Platinum
6108,South,Gold
6109,East,Gold
6110,West,Platinum
6111,South,Platinum
6112,West,Platinum
6113,North,Platinum
6114,North,Platinum
6115,East,Gold
6116,West,Silver
6117,North,Gold
6118,East,Silver
6119,Central,Platinum
6120,West,Platinum
6121,Central,Silver
6122,North,Silver
6123,West,Gold
6124,South,Gold
6125,West,Platinum
6126,East,Platinum
6127,Central,Platinum
6128,West,Bronze
6129,Central,Bronze
6130,South,Platinum
6131,East,Gold
6132,South,Bronze
6133,West,Bronze
6134,South,Silver
6135,South,Silver
6136,West,Silver
6137,Central,Bronze
6138,West,Bronze
6139,West,Gold
6140,East,Silver
6141,South,Platinum
6142,West,Gold
6143,Central,Gold
6144,East,Silver
6145,West,Gold
6146,West,Silver
6147,Central,Gold
6148,South,Gold
6149,Central,Silver
6150,Central,Gold
6151,East,Platinum
6152,West,Bronze
6153,East,Gold
6154,Central,Platinum
6155,Central,Bronze
6156,West,Silver
6157,North,Bronze
6158,South,Platinum
6159,South,Silver
6160,Central,Bronze
6161,Central,Platinum
6162,South,Silver
6163,West,Gold
6164,Central,Gold
6165,East,Platinum
6166,Central,Platinum
6167,Central,Gold
6168,South,Platinum
6169,West,Silver
6170,North,Bronze
6171,East,Bronze
6172,South,Platinum
6173,West,Gold
6174,North,Bronze
6175,South,Silver
6176,East,Platinum
6177,West,Bronze
6178,North,Bronze
6179,Central,Silver
6180,East,Bronze
6181,East,Gold
6182,Central,Silver
6183,Central,Silver
6184,West,Bronze
6185,South,Bronze
6186,East,Platinum
6187,East,Silver
6188,East,Silver
6189,North,Silver
6190,West,Bronze
6191,West,Platinum
6192,South,Gold
6193,West,Platinum
6194,Central,Gold
6195,South,Gold
6196,East,Gold
6197,East,Bronze
6198,West,Gold
6199,West,Bronze
6200,North,Bronze
6201,East,Bronze
6202,Central,Bronze
6203,West,Gold
6204,North,Bronze
6205,North,Gold
6206,North,Silver
6207,Central,Platinum
6208,East,Silver
6209,Central,Bronze
6210,North,Silver
6211,East,Platinum
6212,East,Platinum
6213,South,Bronze
6214,East,Gold
6215,West,Bronze
6216,North,Platinum
6217,Central,Silver
6218,East,Gold
6219,Central,Platinum
6220,East,Gold
6221,Central,Platinum
6222,Central,Gold
6223,South,Platinum
6224,East,Gold
6225,West,Platinum
6226,East,Bronze
6227,South,Bronze
6228,North,Gold
6229,Central,Platinum
6230,South,Silver
6231,West,Gold
6232,North,Bronze
6233,North,Bronze
6234,South,Bronze
6235,South,Gold
6236,North,Bronze
6237,North,Platinum
6238,North,Silver
6239,Central,Gold
6240,East,Platinum
6241,South,Gold
6242,East,Silver
6243,North,Platinum
6244,West,Platinum
6245,North,Silver
6246,North,Platinum
6247,West,Platinum
6248,South,Gold
6249,East,Bronze
6250,East,Gold
6251,Central,Silver
6252,North,Gold
6253,East,Silver
6254,West,Gold
6255,North,Gold
6256,South,Bronze
6257,West,Platinum
6258,Central,Gold
6259,West,Platinum
6260,West,Silver
6261,East,Silver
6262,West,Bronze
6263,West,Gold
6264,East,Gold
6265,Central,Silver
6266,West,Platinum
6267,East,Bronze
6268,Central,Platinum
6269,West,Bronze
6270,Central,Gold
6271,South,Gold
6272,North,Gold
6273,East,Bronze
6274,Central,Bronze
6275,North,Silver
6276,West,Gold
6277,West,Platinum
6278,South,Gold
6279,East,Silver
6280,South,Silver
6281,North,Platinum
6282,North,Bronze
6283,West,Platinum
6284,West,Platinum
6285,East,Platinum
6286,Central,Silver
6287,South,Bronze
6288,East,Gold
6289,West,Silver
6290,North,Silver
6291,South,Bronze
6292,South,Bronze
6293,Central,Gold
6294,West,Bronze
6295,North,Bronze
6296,East,Bronze
6297,North,Platinum
6298,West,Platinum
6299,South,Bronze
6300,South,Gold
6301,North,Gold
6302,South,Platinum
6303,Central,Platinum
6304,East,Platinum
6305,North,Bronze
6306,Central,Platinum
6307,Central,Bronze
6308,South,Bronze
6309,East,Bronze
6310,West,Gold
6311,North,Gold
6312,South,Platinum
6313,West,Silver
6314,West,Platinum
6315,North,Silver
6316,South,Platinum
6317,East,Gold
6318,South,Gold
6319,West,Silver
6320,South,Gold
6321,East,Platinum
6322,Central,Bronze
6323,West,Platinum
6324,Central,Silver
6325,Central,Platinum
6326,Central,Gold
6327,East,Silver
6328,East,Platinum
6329,North,Silver
6330,North,Bronze
6331,South,Gold
6332,North,Gold
6333,North,Gold
6334,North,Silver
6335,North,Platinum
6336,East,Gold
6337,East,Bronze
6338,South,Silver
6339,South,Gold
6340,East,Platinum
6341,West,Platinum
6342,South,Platinum
6343,East,Bronze
6344,North,Platinum
6345,Central,Bronze
6346,Central,Gold
6347,North,Silver
6348,West,Silver
6349,South,Platinum
6350,East,Bronze
6351,East,Silver
6352,Central,Gold
6353,North,Bronze
6354,North,Bronze
6355,East,Bronze
6356,North,Platinum
6357,West,Gold
6358,West,Platinum
6359,East,Silver
6360,East,Platinum
6361,Central,Gold
6362,North,Silver
6363,East,Gold
6364,West,Bronze
6365,South,Gold
6366,North,Platinum
6367,East,Bronze
6368,South,Bronze
6369,East,Bronze
6370,South,Silver
6371,East,Bronze
6372,East,Silver
6373,North,Bronze
6374,East,Gold
6375,East,Platinum
6376,South,Silver
6377,South,Gold
6378,West,Gold
6379,West,Silver
6380,East,Gold
6381,East,Gold
6382,South,Silver
6383,West,Platinum
6384,West,Platinum
6385,Central,Bronze
6386,Central,Platinum
6387,North,Platinum
6388,Central,Platinum
6389,Central,Bronze
6390,West,Silver
6391,South,Bronze
6392,West,Bronze
6393,Central,Bronze
6394,South,Bronze
6395,East,Bronze
6396,Central,Silver
6397,East,Bronze
6398,West,Gold
6399,Central,Platinum
6400,South,Gold
6401,West,Bronze
6402,North,Bronze
6403,East,Gold
6404,North,Gold
6405,Central,Gold
6406,West,Platinum
6407,Central,Silver
6408,Central,Bronze
6409,South,Silver
6410,Central,Platinum
6411,North,Gold
6412,West,Gold
6413,North,Bronze
6414,North,Bronze
6415,Central,Gold
6416,South,Platinum
6417,South,Silver
6418,South,Bronze
6419,East,Silver
6420,East,Gold
6421,East,Silver
6422,Central,Gold
6423,West,Gold
6424,South,Silver
6425,East,Platinum
6426,West,Platinum
6427,Central,Gold
6428,West,Gold
6429,West,Bronze
6430,East,Gold
6431,South,Platinum
6432,South,Silver
6433,Central,Platinum
6434,Central,Bronze
6435,East,Bronze
6436,West,Silver
6437,West,Bronze
6438,West,Bronze
6439,South,Platinum
6440,Central,Platinum
6441,South,Bronze
6442,South,Platinum
6443,East,Bronze
6444,North,Gold
6445,South,Bronze
6446,West,Platinum
6447,West,Platinum
6448,North,Gold
6449,East,Gold
6450,North,Silver
6451,East,Silver
6452,East,Bronze
6453,Central,Platinum
6454,South,Platinum
6455,Central,Gold
6456,Central,Gold
6457,Central,Gold
6458,South,Gold
6459,West,Platinum
6460,East,Bronze
6461,North,Silver
6462,North,Silver
6463,East,Platinum
6464,North,Bronze
6465,West,Gold
6466,Central,Silver
6467,West,Platinum
6468,South,Platinum
6469,East,Bronze
6470,East,Gold
6471,North,Bronze
6472,Central,Gold
6473,South,Gold
6474,West,Gold
6475,West,Platinum
6476,North,Gold
6477,Central,Bronze
6478,Central,Silver
6479,Central,Gold
6480,East,Bronze
6481,East,Silver
6482,North,Gold
6483,East,Platinum
6484,North,Gold
6485,West,Bronze
6486,East,Platinum
6487,South,Platinum
6488,West,Gold
6489,South,Gold
6490,East,Bronze
6491,West,Platinum
6492,East,Gold
6493,West,Silver
6494,North,Bronze
6495,South,Bronze
6496,Central,Bronze
6497,South,Bronze
6498,South,Silver
6499,North,Gold
6500,North,Silver
6501,West,Platinum
6502,South,Silver
6503,South,Bronze
6504,West,Bronze
6505,East,Bronze
6506,West,Gold
6507,Central,Bronze
6508,South,Gold
6509,North,Silver
6510,Central,Silver
6511,Central,Platinum
6512,West,Bronze
6513,East,Gold
6514,East,Platinum
6515,West,Gold
6516,West,Gold
6517,West,Platinum
6518,Central,Bronze
6519,North,Bronze
6520,West,Gold
6521,North,Bronze
6522,Central,Platinum
6523,East,Silver
6524,North,Gold
6525,East,Gold
6526,East,Bronze
6527,South,Silver
6528,Central,Gold
6529,East,Platinum
6530,West,Gold
6531,Central,Platinum
6532,South,Platinum
6533,North,Gold
6534,South,Silver
6535,Central,Bronze
6536,North,Silver
6537,West,Bronze
6538,North,Bronze
6539,West,Silver
6540,Central,Gold
6541,South,Bronze
6542,West,Bronze
6543,North,Bronze
6544,West,Platinum
6545,East,Platinum
6546,Central,Platinum
6547,East,Platinum
6548,West,Gold
6549,East,Silver
6550,West,Bronze
6551,South,Platinum
6552,Central,Platinum
6553,Central,Platinum
6554,South,Silver
6555,South,Silver
6556,East,Platinum
6557,West,Platinum
6558,East,Gold
6559,West,Silver
6560,North,Bronze
6561,South,Gold
6562,South,Bronze
6563,Central,Bronze
6564,North,Gold
6565,North,Bronze
6566,West,Bronze
6567,West,Platinum
6568,West,Silver
6569,West,Gold
6570,North,Gold
6571,North,Platinum
6572,Central,Silver
6573,West,Silver
6574,East,Platinum
6575,North,Silver
6576,North,Gold
6577,East,Bronze
6578,Central,Bronze
6579,West,Silver
6580,South,Platinum
6581,Central,Bronze
6582,North,Gold
6583,West,Silver
6584,South,Gold
6585,East,Silver
6586,North,Silver
6587,South,Silver
6588,West,Gold
6589,North,Bronze
6590,South,Platinum
6591,South,Silver
6592,West,Bronze
6593,North,Platinum
6594,East,Bronze
6595,North,Gold
6596,South,Platinum
6597,North,Gold
6598,Central,Bronze
6599,East,Silver
6600,East,Platinum
6601,North,Platinum
6602,South,Bronze
6603,North,Bronze
6604,East,Platinum
6605,East,Gold
6606,North,Platinum
6607,South,Platinum
6608,North,Bronze
6609,South,Gold
6610,East,Bronze
6611,East,Platinum
6612,Central,Gold
6613,East,Gold
6614,Central,Platinum
6615,West,Platinum
6616,West,Platinum
6617,West,Gold
6618,West,Silver
6619,East,Platinum
6620,South,Gold
6621,Central,Bronze
6622,Central,Bronze
6623,Central,Silver
6624,South,Gold
6625,North,Platinum
6626,East,Bronze
6627,East,Gold
6628,North,Gold
6629,South,Bronze
6630,South,Platinum
6631,West,Platinum
6632,Central,Platinum
6633,North,Bronze
6634,South,Gold
6635,West,Silver
6636,Central,Gold
6637,West,Bronze
6638,East,Bronze
6639,West,Gold
6640,North,Platinum
6641,North,Bronze
6642,North,Platinum
6643,Central,Platinum
6644,Central,Silver
6645,North,Gold
6646,North,Silver
6647,Central,Gold
6648,East,Silver
6649,North,Silver
6650,East,Platinum
6651,Central,Bronze
6652,North,Platinum
6653,East,Silver
6654,South,Bronze
6655,North,Gold
6656,North,Gold
6657,South,Platinum
6658,West,Silver
6659,Central,Bronze
6660,West,Platinum
6661,West,Gold
6662,South,Platinum
6663,West,Gold
6664,South,Gold
6665,Central,Gold
6666,North,Silver
6667,East,Silver
6668,North,Bronze
6669,North,Silver
6670,North,Gold
6671,North,Platinum
6672,West,Platinum
6673,South,Gold
6674,South,Silver
6675,North,Gold
6676,North,Gold
6677,South,Platinum
6678,East,Platinum
6679,North,Bronze
6680,South,Gold
6681,West,Silver
6682,East,Silver
6683,Central,Bronze
6684,South,Silver
6685,North,Silver
6686,East,Silver
6687,South,Silver
6688,East,Silver
6689,South,Platinum
6690,West,Silver
6691,East,Silver
6692,Central,Bronze
6693,South,Gold
6694,East,Gold
6695,Central,Platinum
6696,North,Gold
6697,East,Bronze
6698,South,Silver
6699,East,Gold
6700,East,Platinum
6701,West,Bronze
6702,South,Silver
6703,North,Bronze
6704,South,Silver
6705,South,Bronze
6706,Central,Silver
6707,Central,Bronze
6708,North,Bronze
6709,North,Silver
6710,South,Platinum
6711,North,Gold
6712,North,Bronze
6713,Central,Gold
6714,South,Platinum
6715,South,Platinum
6716,West,Gold
6717,South,Gold
6718,East,Silver
6719,North,Gold
6720,South,Gold
6721,South,Silver
6722,South,Bronze
6723,West,Bronze
6724,West,Bronze
6725,Central,Bronze
6726,East,Gold
6727,North,Gold
6728,West,Bronze
6729,Central,Gold
6730,East,Gold
6731,East,Gold
6732,Central,Silver
6733,North,Gold
6734,West,Platinum
6735,South,Bronze
6736,South,Bronze
6737,West,Gold
6738,North,Platinum
6739,West,Bronze
6740,Central,Gold
6741,Central,Silver
6742,East,Platinum
6743,East,Gold
6744,South,Silver
6745,Central,Bronze
6746,South,Gold
6747,East,Silver
6748,West,Bronze
6749,North,Silver
6750,Central,Platinum
6751,South,Platinum
6752,West,Bronze
6753,Central,Gold
6754,West,Gold
6755,East,Silver
6756,South,Silver
6757,Central,Gold
6758,South,Gold
6759,East,Gold
6760,West,Silver
6761,North,Gold
6762,Central,Silver
6763,North,Bronze
6764,North,Gold
6765,East,Gold
6766,East,Silver
6767,East,Gold
6768,South,Bronze
6769,West,Platinum
6770,East,Platinum
6771,South,Platinum
6772,West,Bronze
6773,South,Gold
6774,Central,Gold
6775,South,Gold
6776,West,Platinum
6777,East,Silver
6778,East,Bronze
6779,West,Bronze
6780,South,Gold
6781,East,Platinum
6782,West,Silver
6783,North,Silver
6784,West,Silver
6785,West,Gold
6786,Central,Silver
6787,South,Gold
6788,South,Bronze
6789,West,Gold
6790,East,Gold
6791,South,Gold
6792,South,Silver
6793,South,Silver
6794,North,Bronze
6795,East,Gold
6796,Central,Silver
6797,North,Silver
6798,North,Gold
6799,East,Platinum
6800,West,Gold
6801,Central,Silver
6802,South,Bronze
6803,East,Silver
6804,North,Silver
6805,South,Platinum
6806,North,Gold
6807,North,Platinum
6808,Central,Bronze
6809,Central,Silver
6810,South,Bronze
6811,West,Platinum
6812,South,Gold
6813,Central,Platinum
6814,Central,Silver
6815,Central,Gold
6816,Central,Bronze
6817,East,Gold
6818,South,Platinum
6819,West,Bronze
6820,West,Platinum
6821,North,Bronze
6822,East,Silver
6823,West,Gold
6824,East,Platinum
6825,East,Gold
6826,North,Silver
6827,North,Gold
6828,Central,Platinum
6829,North,Platinum
6830,Central,Bronze
6831,West,Silver
6832,West,Bronze
6833,Central,Silver
6834,North,Silver
6835,South,Platinum
6836,East,Bronze
6837,East,Platinum
6838,West,Bronze
6839,South,Bronze
6840,South,Bronze
6841,West,Silver
6842,South,Gold
6843,North,Gold
6844,East,Bronze
6845,Central,Bronze
6846,South,Gold
6847,East,Platinum
6848,North,Bronze
6849,East,Platinum
6850,East,Platinum
6851,South,Bronze
6852,Central,Gold
6853,West,Bronze
6854,Central,Bronze
6855,East,Bronze
6856,South,Bronze
6857,South,Silver
6858,South,Platinum
6859,West,Bronze
6860,North,Platinum
6861,Central,Platinum
6862,North,Platinum
6863,East,Silver
6864,North,Platinum
6865,East,Gold
6866,East,Gold
6867,Central,Platinum
6868,East,Platinum
6869,Central,Platinum
6870,Central,Gold
6871,Central,Gold
6872,East,Platinum
6873,North,Silver
6874,West,Bronze
6875,Central,Gold
6876,West,Bronze
6877,Central,Platinum
6878,North,Gold
6879,West,Gold
6880,South,Platinum
6881,Central,Silver
6882,Central,Platinum
6883,West,Silver
6884,North,Gold
6885,Central,Silver
6886,Central,Silver
6887,West,Platinum
6888,East,Silver
6889,North,Gold
6890,South,Bronze
6891,North,Gold
6892,North,Platinum
6893,South,Bronze
6894,Central,Bronze
6895,West,Silver
6896,East,Bronze
6897,East,Silver
6898,North,Platinum
6899,North,Platinum
6900,West,Gold
6901,East,Silver
6902,North,Bronze
6903,East,Gold
6904,East,Gold
6905,North,Bronze
6906,Central,Gold
6907,Central,Silver
6908,West,Platinum
6909,West,Silver
6910,South,Bronze
6911,West,Platinum
6912,East,Platinum
6913,North,Gold
6914,East,Platinum
6915,West,Gold
6916,South,Bronze
6917,South,Bronze
6918,North,Silver
6919,West,Platinum
6920,South,Silver
6921,Central,Bronze
6922,South,Bronze
6923,Central,Silver
6924,Central,Gold
6925,North,Bronze
6926,Central,Gold
6927,North,Platinum
6928,South,Platinum
6929,Central,Bronze
6930,Central,Platinum
6931,North,Platinum
6932,South,Gold
6933,North,Platinum
6934,East,Silver
6935,West,Bronze
6936,North,Gold
6937,East,Silver
6938,Central,Bronze
6939,West,Platinum
6940,Central,Silver
6941,East,Bronze
6942,South,Gold
6943,East,Platinum
6944,Central,Silver
6945,South,Gold
6946,Central,Platinum
6947,West,Bronze
6948,South,Silver
6949,North,Platinum
6950,West,Gold
6951,North,Bronze
6952,Central,Silver
6953,East,Gold
6954,North,Bronze
6955,West,Gold
6956,West,Gold
6957,East,Bronze
6958,East,Silver
6959,Central,Gold
6960,Central,Silver
6961,North,Platinum
6962,East,Silver
6963,Central,Gold
6964,North,Platinum
6965,West,Bronze
6966,East,Silver
6967,North,Silver
6968,South,Silver
6969,East,Bronze
6970,Central,Silver
6971,South,Gold
6972,Central,Platinum
6973,South,Silver
6974,Central,Bronze
6975,South,Bronze
6976,Central,Gold
6977,West,Bronze
6978,North,Bronze
6979,North,Bronze
6980,East,Silver
6981,North,Gold
6982,West,Silver
6983,North,Platinum
6984,Central,Platinum
6985,North,Silver
6986,North,Gold
6987,West,Gold
6988,West,Gold
6989,East,Bronze
6990,South,Platinum
6991,Central,Gold
6992,East,Platinum
6993,South,Platinum
6994,Central,Platinum
6995,West,Gold
6996,West,Gold
6997,South,Gold
6998,East,Platinum
6999,South,Bronze
7000,East,Silver
7001,Central,Platinum
7002,North,Bronze
7003,Central,Gold
7004,Central,Gold
7005,South,Platinum
7006,North,Platinum
7007,West,Platinum
7008,North,Platinum
7009,South,Platinum
7010,East,Gold
7011,Central,Gold
7012,Central,Bronze
7013,Central,Platinum
7014,South,Silver
7015,North,Silver
7016,East,Bronze
7017,East,Platinum
7018,West,Silver
7019,Central,Platinum
7020,South,Silver
7021,West,Bronze
7022,North,Gold
7023,North,Silver
7024,Central,Silver
7025,West,Gold
7026,Central,Silver
7027,North,Platinum
7028,West,Silver
7029,South,Bronze
7030,West,Gold
7031,East,Gold
7032,North,Gold
7033,South,Gold
7034,Central,Platinum
7035,South,Gold
7036,North,Bronze
7037,Central,Silver
7038,West,Platinum
7039,West,Bronze
7040,East,Gold
7041,South,Silver
7042,South,Platinum
7043,East,Bronze
7044,North,Platinum
7045,East,Bronze
7046,South,Gold
7047,South,Platinum
7048,South,Gold
7049,North,Silver
7050,South,Platinum
7051,South,Bronze
7052,West,Bronze
7053,South,Silver
7054,North,Platinum
7055,East,Bronze
7056,North,Platinum
7057,Central,Platinum
7058,West,Platinum
7059,West,Silver
7060,West,Silver
7061,West,Bronze
7062,West,Silver
7063,Central,Platinum
7064,North,Silver
7065,Central,Silver
7066,North,Bronze
7067,East,Platinum
7068,Central,Platinum
7069,Central,Platinum
7070,South,Gold
7071,West,Platinum
7072,North,Silver
7073,East,Silver
7074,North,Platinum
7075,West,Gold
7076,North,Platinum
7077,West,Bronze
7078,Central,Gold
7079,Central,Bronze
7080,West,Platinum
7081,East,Silver
7082,South,Gold
7083,South,Gold
7084,South,Platinum
7085,North,Silver
7086,North,Silver
7087,West,Gold
7088,Central,Bronze
7089,Central,Platinum
7090,Central,Platinum
7091,Central,Platinum
7092,East,Platinum
7093,Central,Gold
7094,West,Silver
7095,Central,Gold
7096,South,Silver
7097,South,Platinum
7098,Central,Silver
7099,North,Gold
7100,North,Bronze
7101,Central,Silver
7102,South,Bronze
7103,South,Gold
7104,North,Gold
7105,West,Gold
7106,Central,Silver
7107,West,Platinum
7108,Central,Gold
7109,Central,Gold
7110,South,Bronze
7111,East,Bronze
7112,North,Bronze
7113,West,Bronze
7114,North,Gold
7115,South,Silver
7116,East,Silver
7117,North,Bronze
7118,West,Bronze
7119,East,Bronze
7120,West,Bronze
7121,South,Gold
7122,West,Bronze
7123,East,Gold
7124,Central,Silver
7125,North,Gold
7126,East,Silver
7127,South,Silver
7128,East,Gold
7129,North,Platinum
7130,East,Bronze
7131,North,Platinum
7132,West,Platinum
7133,West,Platinum
7134,South,Platinum
7135,East,Gold
7136,North,Platinum
7137,South,Gold
7138,East,Silver
7139,South,Gold
7140,North,Platinum
7141,West,Platinum
7142,South,Bronze
7143,South,Gold
7144,South,Bronze
7145,North,Platinum
7146,North,Silver
7147,Central,Platinum
7148,West,Silver
7149,West,Gold
7150,West,Gold
7151,East,Silver
7152,South,Silver
7153,South,Platinum
7154,South,Silver
7155,West,Bronze
7156,North,Silver
7157,West,Platinum
7158,North,Silver
7159,West,Gold
7160,North,Platinum
7161,East,Bronze
7162,Central,Gold
7163,North,Silver
7164,South,Silver
7165,Central,Gold
7166,East,Silver
7167,North,Platinum
7168,South,Silver
7169,East,Silver
7170,South,Bronze
7171,East,Silver
7172,West,Platinum
7173,North,Silver
7174,East,Bronze
7175,East,Platinum
7176,North,Bronze
7177,Central,Platinum
7178,East,Platinum
7179,Central,Platinum
7180,West,Platinum
7181,Central,Platinum
7182,South,Silver
7183,West,Bronze
7184,East,Platinum
7185,North,Bronze
7186,Central,Silver
7187,West,Platinum
7188,Central,Platinum
7189,North,Gold
7190,Central,Silver
7191,North,Bronze
7192,South,Platinum
7193,Central,Bronze
7194,South,Bronze
7195,North,Gold
7196,Central,Gold
7197,North,Platinum
7198,North,Bronze
7199,Central,Platinum
7200,East,Silver
7201,North,Gold
7202,West,Platinum
7203,North,Platinum
7204,Central,Platinum
7205,West,Bronze
7206,North,Silver
7207,South,Bronze
7208,East,Bronze
7209,West,Gold
7210,Central,Platinum
7211,South,Platinum
7212,East,Bronze
7213,North,Bronze
7214,North,Gold
7215,Central,Silver
7216,East,Silver
7217,Central,Silver
7218,East,Platinum
7219,East,Gold
7220,North,Platinum
7221,South,Platinum
7222,North,Gold
7223,North,Gold
7224,East,Gold
7225,West,Silver
7226,Central,Bronze
7227,South,Gold
7228,South,Gold
7229,Central,Bronze
7230,South,Bronze
7231,North,Platinum
7232,East,Platinum
7233,West,Platinum
7234,East,Bronze
7235,Central,Silver
7236,East,Bronze
7237,North,Platinum
7238,East,Platinum
7239,North,Bronze
7240,North,Platinum
7241,Central,Silver
7242,Central,Gold
7243,West,Gold
7244,North,Silver
7245,South,Silver
7246,Central,Silver
7247,North,Bronze
7248,North,Silver
7249,Central,Silver
7250,West,Bronze
7251,Central,Silver
7252,South,Platinum
7253,Central,Platinum
7254,East,Gold
7255,West,Gold
7256,East,Silver
7257,Central,Bronze
7258,Central,Bronze
7259,South,Silver
7260,West,Gold
7261,South,Silver
7262,West,Platinum
7263,East,Bronze
7264,East,Silver
7265,North,Bronze
7266,Central,Gold
7267,North,Silver
7268,North,Silver
7269,Central,Platinum
7270,North,Silver
7271,South,Platinum
7272,South,Gold
7273,Central,Silver
7274,Central,Silver
7275,South,Bronze
7276,West,Gold
7277,West,Gold
7278,West,Platinum
7279,East,Platinum
7280,North,Platinum
7281,East,Platinum
7282,South,Gold
7283,East,Silver
7284,North,Platinum
7285,West,Silver
7286,North,Bronze
7287,North,Silver
7288,East,Platinum
7289,Central,Gold
7290,Central,Platinum
7291,West,Platinum
7292,West,Gold
7293,Central,Silver
7294,West,Bronze
7295,North,Silver
7296,East,Bronze
7297,Central,Bronze
7298,North,Platinum
7299,East,Platinum
7300,Central,Silver
7301,West,Platinum
7302,East,Gold
7303,North,Silver
7304,North,Platinum
7305,Central,Platinum
7306,North,Gold
7307,East,Bronze
7308,West,Bronze
7309,South,Silver
7310,North,Bronze
7311,North,Platinum
7312,South,Platinum
7313,Central,Silver
7314,South,Platinum
7315,North,Bronze
7316,Central,Gold
7317,Central,Bronze
7318,North,Bronze
7319,South,Gold
7320,South,Gold
7321,East,Bronze
7322,Central,Silver
7323,South,Platinum
7324,West,Silver
7325,Central,Platinum
7326,North,Platinum
7327,South,Gold
7328,East,Silver
7329,Central,Platinum
7330,Central,Silver
7331,East,Bronze
7332,East,Silver
7333,East,Bronze
7334,North,Gold
7335,Central,Bronze
7336,South,Platinum
7337,West,Platinum
7338,North,Silver
7339,North,Bronze
7340,Central,Gold
7341,Central,Bronze
7342,Central,Platinum
7343,West,Bronze
7344,South,Gold
7345,South,Silver
7346,South,Silver
7347,North,Gold
7348,East,Bronze
7349,Central,Platinum
7350,North,Gold
7351,Central,Platinum
7352,East,Silver
7353,North,Bronze
7354,East,Silver
7355,East,Bronze
7356,West,Silver
7357,North,Silver
7358,Central,Bronze
7359,Central,Platinum
7360,South,Bronze
7361,Central,Platinum
7362,North,Silver
7363,North,Silver
7364,West,Silver
7365,South,Platinum
7366,East,Silver
7367,South,Bronze
7368,East,Platinum
7369,Central,Gold
7370,South,Platinum
7371,West,Bronze
7372,West,Gold
7373,North,Gold
7374,East,Platinum
7375,Central,Bronze
7376,North,Bronze
7377,West,Silver
7378,Central,Bronze
7379,Central,Platinum
7380,Central,Platinum
7381,Central,Silver
7382,South,Platinum
7383,West,Bronze
7384,Central,Gold
7385,North,Bronze
7386,North,Platinum
7387,West,Bronze
7388,South,Bronze
7389,South,Silver
7390,West,Platinum
7391,West,Bronze
7392,East,Bronze
7393,West,Silver
7394,West,Platinum
7395,North,Silver
7396,East,Platinum
7397,South,Silver
7398,North,Platinum
7399,North,Silver
7400,West,Platinum
7401,West,Platinum
7402,North,Platinum
7403,South,Silver
7404,South,Bronze
7405,East,Gold
7406,West,Silver
7407,West,Silver
7408,South,Bronze
7409,Central,Platinum
7410,South,Silver
7411,South,Platinum
7412,West,Gold
7413,South,Silver
7414,West,Platinum
7415,East,Platinum
7416,East,Gold
7417,North,Silver
7418,West,Silver
7419,Central,Gold
7420,Central,Gold
7421,West,Platinum
7422,West,Bronze
7423,East,Gold
7424,East,Platinum
7425,South,Platinum
7426,North,Silver
7427,East,Gold
7428,South,Bronze
7429,East,Silver
7430,North,Gold
7431,Central,Silver
7432,North,Bronze
7433,West,Gold
7434,East,Silver
7435,North,Platinum
7436,West,Platinum
